
State,School_Name,Orientation_Name,Address,City,Zip,Phone,Number_of_Students,Grade_Range
GA,COMMUNITY CHRISTIAN ACADEMY,Baptist,4594 COLUMBIA RD BLDG #2,MARTINEZ,30907,7064268881.0,275,Pre-Kindergarten - 12th Grade
GA,SCREVEN CHRISTIAN ACADEMY,Other,603 E OGEECHEE ST,SYLVANIA,30467,9125640035.0,106,Pre-Kindergarten - 8th Grade
GA,CUMBERLAND CHRISTIAN ACADEMY,Christian (no specific denomination),2356 CLAY RD,AUSTELL,30106,6784261600.0,205,Pre-Kindergarten - 12th Grade
GA,DUNWOODY UNITED METHODIST CHURCH PRESCHOOL,Methodist,1548 MOUNT VERNON RD,DUNWOODY,30338,7703942555.0,24,Pre-Kindergarten - Kindergarten
GA,EASTGATE CHRISTIAN ACADEMY,Pentecostal,1735 GROVE POINT RD,SAVANNAH,31419,9129270569.0,8,5th Grade - 12th Grade
GA,FAITH ACADEMY -BUFORD,Christian (no specific denomination),1651 HORIZON PKWY STE 800,BUFORD,30518,7704667872.0,43,9th Grade - 12th Grade
GA,HEBRON CHRISTIAN ACADEMY,Baptist,775 DACULA RD,DACULA,30019,7709639250.0,1106,Pre-Kindergarten - 12th Grade
GA,HERITAGE ACADEMY,Other,5215 THIGPEN TRL,SALE CITY,31784,2293490773.0,12,1st Grade - 12th Grade
GA,HILLSIDE PRESCHOOL AND ACADEMY,Methodist,4474 TOWNE LAKE PKWY,WOODSTOCK,30189,7709244776.0,134,Pre-Kindergarten - 5th Grade
GA,LIVING WORD ACADEMY,Baptist,2761 MONROE HWY,BOGART,30622,7707252837.0,9,Kindergarten - 8th Grade
GA,MILLEDGEVILLE CHRISTIAN ACADEMY,Christian (no specific denomination),100 MOUNT PLEASANT CHURCH RD,GORDON,31031,4782519527.0,14,Kindergarten - 9th Grade
GA,OVERCOMERS' ACADEMY,Christian (no specific denomination),4178 CREST HWY,THOMASTON,30286,7066461450.0,27,Pre-Kindergarten - 12th Grade
GA,ST JOHN ACADEMY,Baptist,2415 E DE RENNE AVE,SAVANNAH,31406,9122328507.0,21,2nd Grade - 12th Grade
GA,SHALLOWFORD PRESBYTERIAN SCHOOL,Presbyterian,2375 SHALLOWFORD RD NE,ATLANTA,30345,4043213061.0,103,Pre-Kindergarten - 6th Grade
GA,SHOAL CREEK ADVENTIST SCHOOL,Seventh-Day Adventist,4957 HWY 34 E,SHARPSBURG,30277,7702511464.0,41,Kindergarten - 8th Grade
GA,TIMOTHY LUTHERAN PRESCHOOL,Lutheran Church–Missouri Synod,556 ARNOLD MILL RD,WOODSTOCK,30188,7709247995.0,9,Pre-Kindergarten - Transitional Kindergarten
GA,TRUE PARTNERSHIP CHRISTIAN ACADEMY,Other,434 CONYERS RD,LOGANVILLE,30052,7702999760.0,50,1st Grade - 12th Grade
GA,UNITY CHRISTIAN SCHOOL,Christian (no specific denomination),2960 NEW CALHOUN HWY NE,ROME,30161,7062920700.0,279,Pre-Kindergarten - 12th Grade
ID,CALVARY CHRISTIAN ACADEMY,Christian (no specific denomination),498 W IDAHO BLVD,EMMETT,83617,2083652485.0,108,Kindergarten - 12th Grade
ID,CANYON CHRISTIAN SCHOOL,Mennonite,1084 S 2400 E,HAZELTON,83335,2088295445.0,45,Kindergarten - 8th Grade
ID,LITTLE FRIENDS SCHOOL,Christian (no specific denomination),251 W MILES AVE,HAYDEN,83835,2087629334.0,15,Pre-Kindergarten - Kindergarten
WA,PROJECT PATCH,Seventh-Day Adventist,PO BOX 820209,VANCOUVER,98682,3604064789.0,19,7th Grade - 12th Grade
IL,NEW HEIGHTS ACADEMY,Christian (no specific denomination),7700 N COUNTY ROAD 1200E,CHARLESTON,61920,2175084688.0,3,Pre-Kindergarten - 12th Grade
IL,CHESTERTON ACADEMY OF THE HOLY FAMILY,Roman Catholic,5205 KINGSTON AVE,LISLE,60532,6305188383.0,138,9th Grade - 12th Grade
IL,DECATUR CHRISTIAN SCHOOL,Christian (no specific denomination),137 S GRANT ST,FORSYTH,62535,2178775636.0,159,Kindergarten - 12th Grade
IL,EAGLE ACADEMY CHRISTIAN SCHOOL,Christian (no specific denomination),PO BOX 2151,CALUMET CITY,60409,7082579306.0,86,Kindergarten - 8th Grade
IL,FOUNDATIONS 4 ADVANCEMENT,Christian (no specific denomination),32 E 34TH ST,STEGER,60475,7082485926.0,1,Pre-Kindergarten - Kindergarten
IL,HOPE EXCEL REACHING THE WORLD ACADEMY,Christian (no specific denomination),4821 W CHICAGO AVE,CHICAGO,60651,7733621076.0,16,Pre-Kindergarten - 2nd Grade
IL,KINGSWAY PREPARATORY SCHOOL,Pentecostal,2010 DEWEY AVE,EVANSTON,60201,2242088282.0,10,Pre-Kindergarten - 4th Grade
IL,NOTRE DAME ACADEMY OF BELLEVILLE,Roman Catholic,200 S 2ND ST,BELLEVILLE,62220,6182336414.0,65,Pre-Kindergarten - 8th Grade
IL,PIKE COUNTY CHRISTIAN ACADEMY,Christian (no specific denomination),1308 W WASHINGTON ST,PITTSFIELD,62363,2172855722.0,42,Kindergarten - 12th Grade
IL,RIVERS OF LIFE CHRISTIAN SCHOOL,Christian (no specific denomination),3131 E 23RD ST,GRANITE CITY,62040,6187977933.0,118,Pre-Kindergarten - 12th Grade
IN,CANOPE SCHOOL,Amish,2845 E 450 S,BERNE,46711,,42,1st Grade - 8th Grade
IN,CATHEDRAL HIGH SCHOOL,Roman Catholic,5225 E 56TH ST,INDIANAPOLIS,46226,3179687324.0,1072,9th Grade - 12th Grade
IN,CLEARVIEW SCHOOL,Amish,1502 N 500 E,MONTGOMERY,47558,8127871789.0,58,1st Grade - 8th Grade
IN,CLEMENTS AMISH SCHOOL,Amish,2545 N 700 E,MONTGOMERY,47558,8124863789.0,51,1st Grade - 8th Grade
IN,COUNTRY CORNER SCHOOL,Amish,2020 S 100 E,MONROE,46772,,34,1st Grade - 8th Grade
IN,COUNTRY ECHOS,Amish,29138 COUNTY ROAD 144,NAPPANEE,46550,,34,Pre-Kindergarten - 8th Grade
IN,COUNTRY MEADOW,Amish,9510 S 850 W,SOUTH WHITLEY,46787,2602133614.0,44,1st Grade - 8th Grade
IN,CROSSROAD ACADEMY,Church of Christ,1825 BEACON ST,FORT WAYNE,46805,2604844153.0,51,1st Grade - 12th Grade
IN,CURVE CREEK SCHOOL,Amish,465 E 350 S,BERNE,46711,,54,1st Grade - 8th Grade
IN,GRACE CHRISTIAN ACADEMY INC,Christian (no specific denomination),1525 N GARDNER ST,SCOTTSBURG,47170,8128208950.0,124,Pre-Kindergarten - 12th Grade
IN,GREEN ACRE AMISH SCHOOL,Amish,5747 E 350 N,MONTGOMERY,47558,8124869638.0,42,1st Grade - 8th Grade
IN,HEARTLAND CHRISTIAN SCHOOL,Christian (no specific denomination),3340 W COUNTY ROAD 100 S,NEW CASTLE,47362,7654654311.0,174,Kindergarten - 12th Grade
IN,HOLY CROSS LUTHERAN SCHOOL,Lutheran Church–Missouri Synod,3425 CRESCENT AVE,FORT WAYNE,46805,2604833173.0,331,Pre-Kindergarten - 8th Grade
IN,SHEPHERD COMMUNITY ACADEMY,Church of the Nazarene,4107 E WASHINGTON ST,INDIANAPOLIS,46201,3178530567.0,116,Pre-Kindergarten - 5th Grade
IN,JAY COUNTY CHRISTIAN ACADEMY,Christian (no specific denomination),289 S 200 W,PORTLAND,47371,2607268873.0,150,Pre-Kindergarten - 12th Grade
IN,LOBLOLLY SCHOOL,Amish,8141 N 50 E,BRYANT,47326,,62,1st Grade - 8th Grade
IN,MORNING STAR ACADEMY,Assembly of God,7350 KENNEDY AVE,HAMMOND,46323,2198444470.0,61,Pre-Kindergarten - 8th Grade
IN,NEW VISION CHRISTIAN ACADEMY,Christian (no specific denomination),PO BOX 1592,SOUTH BEND,46634,5742570628.0,19,Pre-Kindergarten - 12th Grade
IN,NOAH'S ARK PRESCHOOL & KINDERGARTEN,Evangelical Lutheran Church in America,10500 E 126TH ST,FISHERS,46038,3172880314.0,18,Pre-Kindergarten - Kindergarten
IN,NORTH BOGARD AMISH SCHOOL,Amish,7317 E 925 N,ODON,47562,8126987520.0,49,1st Grade - 8th Grade
IN,NORTHEAST SPENCERVILLE,Amish,20104 HURSHTOWN RD,GRABILL,46741,2602418965.0,68,1st Grade - 8th Grade
IN,OAK RIDGE SCHOOL,Amish,9100 N 1025 E,ODON,47562,8126360142.0,50,1st Grade - 8th Grade
IN,PEACEFUL MEADOWS SCHOOL,Amish,1545 S 1100 W,MIDDLEBURY,46540,5748258161.0,39,1st Grade - 8th Grade
IN,PINE VIEW,Amish,30719 COUNTY ROAD 46,WAKARUSA,46573,5746421108.0,37,1st Grade - 8th Grade
IN,PLEASANT VIEW CHRISTIAN SCHOOL,Mennonite,6289 E 200 N,MONTGOMERY,47558,8124863855.0,98,Kindergarten - 12th Grade
IN,PLUM CREEK CHRISTIAN ACADEMY,Baptist,735 213TH ST,DYER,46311,2198652910.0,230,Pre-Kindergarten - 12th Grade
IN,RUPERT RIDGE SCHOOL,Amish,10571 RUPERT RD,WOODBURN,46797,2602104191.0,68,1st Grade - 8th Grade
IN,ST JOSEPH CATHOLIC SCHOOL,Roman Catholic,2211 BROOKLYN AVE,FORT WAYNE,46802,2604324000.0,170,Pre-Kindergarten - 8th Grade
IN,SHADY ACRES AMISH SCHOOL,Amish,2837 N 750 E,MONTGOMERY,47558,8124863789.0,63,1st Grade - 8th Grade
IN,SPRING MEADOW SCHOOL,Amish,5380 W 300 S-1,BLUFFTON,46714,,40,1st Grade - 8th Grade
IN,SPRINGHILL SCHOOL,Amish,2030 E 350 S,MONROE,46772,,31,1st Grade - 8th Grade
IN,SUNNY MEADOW SCHOOL,Amish,3088 E 800 N,BRYANT,47326,,48,1st Grade - 8th Grade
IN,SUNNY SIDE SCHOOL,Amish,10513 E 600 N,LOOGOOTEE,47553,8127092398.0,61,1st Grade - 8th Grade
IN,THE OAKS ACADEMY - BROOKSIDE,Christian (no specific denomination),3092 BROOKSIDE PKWY N DR,INDIANAPOLIS,46218,3178224900.0,278,Pre-Kindergarten - 5th Grade
IN,THE OAKS ACADEMY,Christian (no specific denomination),1301 E 16TH ST,INDIANAPOLIS,46202,3179698500.0,262,6th Grade - 8th Grade
IN,WESLEYAN HERITAGE ACADEMY,Methodist,1309 W WASHINGTON ST,BLUFFTON,46714,2608244431.0,18,1st Grade - 12th Grade
IN,WEST BOGARD SCHOOL,Amish,7005 E 600 N,MONTGOMERY,47558,8124865153.0,67,1st Grade - 8th Grade
IN,WHISPERING BROOK SCHOOL,Amish,4622 W 400 S,BERNE,46711,,40,1st Grade - 8th Grade
IA,HOLY FAMILY CATHOLIC SCHOOLS,Other,2005 KANE ST,DUBUQUE,52001,5635825456.0,1018,Pre-Kindergarten - 12th Grade
IA,HOLY TRINITY CATHOLIC ELEMENTARY,Roman Catholic,413 AVE C,WEST POINT,52656,3198376131.0,197,Kindergarten - 6th Grade
IA,NORWALK CHRISTIAN ACADEMY,Christian (no specific denomination),225 N AVE,NORWALK,50211,5153137837.0,8,Kindergarten - 5th Grade
IA,ST LUKE THE EVANGELIST CATHOLIC SCHOOL,Roman Catholic,1102 NW WEIGEL DR,ANKENY,50023,5159857074.0,275,Kindergarten - 8th Grade
KY,JUBILEE ACADEMY,Christian (no specific denomination),103 LA GRANGE RD,PEWEE VALLEY,40056,5024985900.0,82,Kindergarten - 12th Grade
KY,ST ALOYSIUS ELEMENTARY SCHOOL,Roman Catholic,122 MOUNT MERCY DR,PEWEE VALLEY,40056,5022418516.0,377,Pre-Kindergarten - 8th Grade
LA,BETHANY CHRISTIAN SCHOOL SOUTH CAMPUS,Christian (no specific denomination),11107 HONORE LN,BATON ROUGE,70809,2254125335.0,75,Pre-Kindergarten - 7th Grade
LA,DE LA SALLE HIGH SCHOOL,Roman Catholic,5300 SAINT CHARLES AVE,NEW ORLEANS,70115,5048955717.0,518,8th Grade - 12th Grade
LA,DIOCESE OF BATON ROUGE SPECIAL EDUCATION PROGRAM,Roman Catholic,1800 S ACADIAN THRUWAY,BATON ROUGE,70808,2253368735.0,61,Kindergarten - 12th Grade
LA,FAMILY CHRISTIAN ACADEMY,Christian (no specific denomination),8919 WORLD MINISTRY AVE,BATON ROUGE,70810,2257683026.0,227,Kindergarten - 12th Grade
LA,LAFAYETTE CHRISTIAN ACADEMY,Christian (no specific denomination),220 PORTLAND AVE,LAFAYETTE,70507,3372349860.0,970,Pre-Kindergarten - 12th Grade
ME,ST DOMINIC ACADEMY-LEWISTON CAMPUS,Roman Catholic,17 BAIRD AVE,LEWISTON,4240,2077839323.0,196,Pre-Kindergarten - 5th Grade
MD,ARTS & IDEAS SUDBURY SCHOOL,Other,4915 HOLDER AVE,BALTIMORE,21214,4104260001.0,64,All ungraded - All ungraded
MD,BUSY CORNER SCHOOL,Mennonite,40285 BUSY CORNER RD,LEONARDTOWN,20650,,21,1st Grade - 8th Grade
MD,SMITHSON'S CHRISTIAN SCHOOL,Mennonite,22370 HOG CREEK RD,PRESTON,21655,4107149212.0,17,1st Grade - 8th Grade
MD,ST FRANCES ACADEMY,Roman Catholic,501 E CHASE ST,BALTIMORE,21202,4436047751.0,207,9th Grade - 12th Grade
VA,THE LIVING WATER SCHOOL,Christian (no specific denomination),1525 KING ST,ALEXANDRIA,23314,3019712619.0,34,1st Grade - 12th Grade
MA,BROCKTON AREA SDA ACADEMY,Seventh-Day Adventist,243 CT ST,BROCKTON,2302,5085869955.0,74,Pre-Kindergarten - 8th Grade
MA,NAZARENE CHRISTIAN ACADEMY,Church of the Nazarene,764 HATHAWAY RD,NEW BEDFORD,2740,5089927944.0,200,Kindergarten - 12th Grade
MA,NORTH SHORE CHRISTIAN,Christian (no specific denomination),26 URBAN ST,LYNN,1904,7815992040.0,90,Pre-Kindergarten - 8th Grade
MI,BISHOP BARAGA CATHOLIC SCHOOL,Roman Catholic,623 W LINCOLN AVE,CHEBOYGAN,49721,2316275608.0,107,Pre-Kindergarten - 7th Grade
MI,DIVINE PROVIDENCE ACADEMY,Roman Catholic,18768 8TH AVE,CONKLIN,49403,6165814242.0,64,Pre-Kindergarten - 8th Grade
MI,MARTIN LUTHER HIGH SCHOOL,Lutheran Church–Missouri Synod,2001 E GRAND RIVER AVE,LANSING,48912,5175250116.0,37,9th Grade - 12th Grade
MI,RIVER OF LIFE SCHOOL,Christian (no specific denomination),671 MCALLISTER AVE,BENTON HARBOR,49022,2697577549.0,50,Kindergarten - 6th Grade
MI,DBA FELICIAN CHILDRENS CENTER,Roman Catholic,820 BENNETT ST,JACKSON,49202,5178413876.0,6,Pre-Kindergarten - Kindergarten
MN,BLACKBERRY SDA SCHOOL,Seventh-Day Adventist,25321 DOVE LN,GRAND RAPIDS,55744,7078157381.0,12,Kindergarten - 7th Grade
MN,BLESSED TRINITY-PENN CAMPUS,Roman Catholic,7540 PENN AVE S A,RICHFIELD,55423,6128866906.0,200,Pre-Kindergarten - 8th Grade
MN,GENESIS CLASSICAL ACADEMY,Other,PO BOX 735,WINNEBAGO,56098,5078933600.0,103,Pre-Kindergarten - 10th Grade
MN,MARY OF LOURDES SCHOOL,Roman Catholic,205 3RD ST NW,LITTLE FALLS,56345,3206326742.0,218,Pre-Kindergarten - 8th Grade
MN,MINNEHAHA ACADEMY - UPPER SCHOOL,Christian (no specific denomination),3100 W RIVER PKWY,MINNEAPOLIS,55406,6127298321.0,374,9th Grade - 12th Grade
MN,ST MARY OF MT. CARMEL  SCHOOL,Roman Catholic,425 CENTRAL AVE,LONG PRAIRIE,56347,3203570813.0,95,Pre-Kindergarten - 6th Grade
MN,TRINITY EVANGELICAL LUTHERAN,Wisconsin Evangelical Lutheran Synod,425 6TH ST,NICOLLET,56074,5072323938.0,37,Pre-Kindergarten - 8th Grade
MN,TRINITY LUTHERAN SCHOOL,Lutheran Church–Missouri Synod,3812 229TH AVE NW,SAINT FRANCIS,55070,6127087323.0,77,Pre-Kindergarten - 8th Grade
MN,TRINITY LUTHERAN SCHOOL,Lutheran Church–Missouri Synod,601 E 2ND ST,WACONIA,55387,9528561641.0,164,Pre-Kindergarten - 8th Grade
MN,TRINITY LUTHERAN SCHOOL,Lutheran Church–Missouri Synod,501 N MAIN ST,JANESVILLE,56048,5072316646.0,113,Pre-Kindergarten - 8th Grade
MN,TRUE LIGHT CHRISTIAN SCHOOL,Other,PO BOX 751,MARSHALL,56258,5075322762.0,84,Pre-Kindergarten - 8th Grade
MN,"ONE SCHOOL, GLOBAL",Brethren,500 E TRAVELERS TRL STE 500,BURNSVILLE,55337,9524696623.0,29,3rd Grade - 12th Grade
MN,WORTHINGTON CHRISTIAN SCHOOL,Calvinist,1770 ELEANOR ST,WORTHINGTON,56187,5073764861.0,89,Kindergarten - 8th Grade
MS,DESOTO CHRISTIAN ACADEMY,Christian (no specific denomination),100 ACADEMY DR,OLIVE BRANCH,38654,6628956385.0,487,Pre-Kindergarten - 12th Grade
MS,DISCOVERY CHRISTIAN SCHOOL,Christian (no specific denomination),111 WESLEY CIR,FLORENCE,39073,6018910608.0,242,Pre-Kindergarten - 12th Grade
MS,E. E. ROGERS SDA SCHOOL,Seventh-Day Adventist,5125-B ROBINSON RD,JACKSON,39204,7692577041.0,25,Kindergarten - 8th Grade
MS,PILLOW ACADEMY,Christian (no specific denomination),69601 HWY 82 W,GREENWOOD,38930,6624531266.0,753,Pre-Kindergarten - 12th Grade
MS,SYLVA BAY ACADEMY,Christian (no specific denomination),PO BOX J,BAY SPRINGS,39422,6017642157.0,259,Pre-Kindergarten - 12th Grade
MS,WOODLAWN PREPARATORY SCHOOL,Other,1450 HWY 98 E,COLUMBIA,39429,6017364122.0,77,Pre-Kindergarten - 12th Grade
MO,FIRST BAPTIST CHRISTIAN ACADEMY,Baptist,8750 VETERANS MEMORIAL PKWY,O'FALLON,63366,6362723220.0,124,Pre-Kindergarten - 6th Grade
MO,BARAT ACADEMY,Roman Catholic,17815 WILD HORSE CREEK RD,CHESTERFIELD,63005,6363005555.0,56,6th Grade - 12th Grade
MO,HAZELWOOD AMISH SCHOOL,Amish,5300 HAZELWOOD RD,SEYMOUR,65746,,28,1st Grade - 8th Grade
MO,HOSANNA CHRISTIAN SCHOOL,Other,17290 US HIGHWAY 71,SAINT JOSEPH,64505,8163242000.0,24,Kindergarten - 10th Grade
MO,LIFE CHURCH SCHOOL,Christian (no specific denomination),112 W POTTER AVE,KIRKSVILLE,63501,6606652323.0,25,1st Grade - 12th Grade
MO,NATION AMISH SCHOOL,Amish,1636 NATION RD,MARSHFIELD,65706,,41,1st Grade - 8th Grade
MO,NOTRE DAME DE SION HIGH SCHOOL,Roman Catholic,10631 WORNALL RD,KANSAS CITY,64114,8169423282.0,485,Pre-Kindergarten - 12th Grade
MO,SHILOH CHRISTIAN SCHOOL,Christian (no specific denomination),18233 HWY D,KAHOKA,63445,5738534430.0,5,5th Grade - 10th Grade
MO,ST PAUL LUTHERAN HIGH SCHOOL,Lutheran Church–Missouri Synod,4337 SHOWPLACE DR,FARMINGTON,63640,5737561099.0,64,9th Grade - 12th Grade
MO,SUNNYDALE SDA ELEMENTARY SCHOOL,Seventh-Day Adventist,6979 AUDRAIN RD 9139,CENTRALIA,65240,5736822811.0,23,Kindergarten - 8th Grade
MT,BEACON STAR SCHOOL,Amish,22 HOMELAND DR,MOORE,59464,4063800284.0,31,1st Grade - 8th Grade
NV,J.O.Y. ACADEMY OF SOUTHERN NEVADA,Christian (no specific denomination),3883 E MESA VISTA WAY,LAS VEGAS,89120,7027039000.0,82,Kindergarten - 12th Grade
NV,SPRING CREEK CHRISTIAN ACADEMY,Christian (no specific denomination),285 SPRING CREEK PKWY,SPRING CREEK,89815,7757771222.0,94,Kindergarten - 12th Grade
NV,UNIVERSITY BAPTIST ACADEMY,Baptist,3770 W WASHBURN RD,NORTH LAS VEGAS,89031,7027323385.0,66,1st Grade - 12th Grade
NV,WATER OF LIFE LUTHERAN SCHOOL,Wisconsin Evangelical Lutheran Synod,5430 S GRAND CANYON DR,LAS VEGAS,89148,7022537020.0,15,Pre-Kindergarten - Kindergarten
NH,ST PETER'S HOME,Roman Catholic,300 KELLEY ST,MANCHESTER,3102,6036259313.0,48,Pre-Kindergarten - Kindergarten
NJ,GILMORE MEMORIAL CHRIS ACD,Christian (no specific denomination),131 HALEDON AVE,PATERSON,7522,9737909400.0,4,Pre-Kindergarten - 3rd Grade
NJ,HOLY FAMILY DAY NURSERY AND CONVENT,Roman Catholic,174 FRANKLIN AVE,NUTLEY,7110,9732351170.0,5,Pre-Kindergarten - Kindergarten
NJ,LIFE POINT ACADEMY/ LIFE POINT CHURCH,Pentecostal,733 E LILY LAKE RD,GALLOWAY TWP,8205,6096451317.0,10,2nd Grade - 12th Grade
NJ,LITTLE FRIENDS OF JESUS NURSERY SCHOOL,Roman Catholic,1881 WASHINGTON VALLEY RD,MARTINSVILLE,8836,7326675272.0,9,Pre-Kindergarten - Kindergarten
NJ,PHILLIPS GLOBAL INSTITUTE,Baptist,128 MALLORY,JC,7304,7189135133.0,10,12th Grade - 12th Grade
NJ,TRINITY PREPARATORY SCHOOL INC.,Christian (no specific denomination),2303 EVESHAM RD,VOORHEES,8043,8562823800.0,86,Kindergarten - 12th Grade
NM,IMMANUEL LUTHERAN SCHOOL,Lutheran Church–Missouri Synod,300 GOLD AVE SE,ALBUQUERQUE,87102,5052432589.0,117,Pre-Kindergarten - 8th Grade
NM,LEGACY CHRISTIAN ACADEMY,Christian (no specific denomination),3001 THUNDER RD,ALAMOGORDO,88310,5754340352.0,65,Pre-Kindergarten - 12th Grade
NM,TOWER ROAD CHRISTIAN ACADEMY,Baptist,601 86TH ST SW,ALBUQUERQUE,87121,5058391063.0,46,Pre-Kindergarten - 12th Grade
NY,ARCHANGEL SCHOOL,Roman Catholic,2400 CHILI AVE,ROCHESTER,14624,5852471112.0,62,Pre-Kindergarten - 12th Grade
NY,KINGS' WAY,Christian (no specific denomination),PO BOX 376,PAINTED POST,14870,6074382908.0,13,Pre-Kindergarten - 3rd Grade
NY,NEW CONQUEST MENNONITE SCHOOL,Mennonite,2564 FLYNN RD,PENN YAN,14527,3156947233.0,24,1st Grade - 8th Grade
NY,BURDICK RD AMISH SCHOOL,Amish,7050 BURDICK RD,MAYVILLE,14757,,19,1st Grade - 8th Grade
NY,ST AIDAN UPPER SCHOOL,Roman Catholic,510 WILLIS AVE,WILLISTON PARK,11596,5167466585.0,195,3rd Grade - 8th Grade
NY,ST FRANCIS XAVIER SCHOOL,Roman Catholic,1711 HAIGHT AVE,BRONX,10461,7188630531.0,158,Pre-Kindergarten - 8th Grade
NY,ST ANSELM PAROCHIAL SCHOOL,Roman Catholic,685 TINTON AVE,BRONX,10455,7189939464.0,139,Kindergarten - 8th Grade
NY,THEVENET MONTESSORI SCHOOL,Roman Catholic,21 BETHANY DR,HIGHLAND MILLS,10930,8459286981.0,73,Pre-Kindergarten - 6th Grade
NY,VALLEY VIEW SCHOOL,Mennonite,3616 BELL RD,PENN YAN,14527,3155362377.0,31,1st Grade - 8th Grade
NC,ABUNDANT LIFE CHRISTIAN ACADEMY,Baptist,4224 BLANCHARD CIR,INDIAN TRAIL,28079,4234836075.0,57,Kindergarten - 12th Grade
NC,ACADEMY AT NEW LIFE,Christian (no specific denomination),PO BOX 622,HOPE MILLS,28348,9104244580.0,17,Pre-Kindergarten - 5th Grade
NC,CHARITY CHRISTIAN SCHOOL,Baptist,113 CHARITY CHURCH RD,LAWNDALE,28090,7044194574.0,40,Kindergarten - 12th Grade
NC,CHRIST CLASSICAL ACADEMY,Christian (no specific denomination),PO BOX 2275,MORGANTON,28680,8284327593.0,165,Pre-Kindergarten - 12th Grade
NC,CHRISTIAN LIFE ACADEMY,Other,3209 GRESHAM LAKE RD STE 136,RALEIGH,27615,9198775770.0,28,Pre-Kindergarten - 11th Grade
NC,COMMISSION LEADERSHIP ACADEMY,Christian (no specific denomination),249 HOLDEN RD,YOUNGSVILLE,27596,9842354243.0,224,Kindergarten - 12th Grade
NC,COVENANT DAY SCHOOL,Presbyterian,800 FULLWOOD RD,MATTHEWS,28105,7047086129.0,996,Kindergarten - 12th Grade
NC,DENVER CHRISTIAN ACADEMY,Christian (no specific denomination),2243 N HWY 16TH,DENVER,28037,7044832207.0,125,Pre-Kindergarten - 9th Grade
NC,FAITH BAPTIST CHRISTIAN SCHOOL,Baptist,6840 WILSON GROVE RD,CHARLOTTE,28227,7045450937.0,13,Kindergarten - 11th Grade
NC,FAITH CHRISTIAN ACADEMY,Baptist,512 KIVETT DAIRY RD,MC LEANSVILLE,27301,3367632740.0,132,Pre-Kindergarten - 11th Grade
NC,NC BOYS ACADEMY,Christian (no specific denomination),6692 VALWOOD RD,CONOVER,28613,5402209482.0,13,7th Grade - 12th Grade
NC,SALEM CHRISTIAN ACADEMY,Christian (no specific denomination),430 ROCKFORD RD,DOBSON,27017,3363744419.0,87,Pre-Kindergarten - 6th Grade
NC,SALISBURY ADVENTIST SCHOOL,Seventh-Day Adventist,305 RUDOLPH RD,SALISBURY,28146,7046331282.0,10,2nd Grade - 8th Grade
NC,STAR CHRISTIAN ACADEMY,Christian (no specific denomination),4423 WILSONS MILLS RD,SMITHFIELD,27577,2523952771.0,73,Kindergarten - 12th Grade
NC,THE CONVENANT SCHOOL,Christian (no specific denomination),PO BOX 10454,GREENSBORO,27404,3367405586.0,203,Kindergarten - 9th Grade
NC,THE POINT CHRISTIAN ACADEMY,Christian (no specific denomination),102 E COLLEGE ST,SALEMBURG,28385,1910525360.0,60,Kindergarten - 10th Grade
NC,THE WAY CHRISTIAN ACADEMY,Christian (no specific denomination),1315 OLD SPARTANBURG RD,HENDERSONVILLE,28792,8286924977.0,102,Pre-Kindergarten - 12th Grade
NC,THIRD STREET ACADEMY,Christian (no specific denomination),600 W 3RD ST,GREENVILLE,27834,2523642995.0,40,Pre-Kindergarten - 6th Grade
NC,TRINITY CHRISTIAN SCHOOL,Methodist,5017 PLAINFIELD RD,SOPHIA,27350,7654253915.0,5,3rd Grade - 10th Grade
NC,TRUE LIGHT SHINES ACADEMY,Assembly of God,2405 WAIT AVE,WAKE FOREST,27587,9197202864.0,22,Kindergarten - 12th Grade
NC,WHITE PLAINS CHRISTIAN SCHOOL,Baptist,609 OLD HWY 601,MOUNT AIRY,27030,3367869585.0,67,Kindergarten - 12th Grade
ND,TRINITY CATHOLIC SCHOOLS,Roman Catholic,810 EMPIRE RD,DICKINSON,58601,7014836081.0,562,Pre-Kindergarten - 12th Grade
ND,OAK GROVE LUTHERAN ELEMENTARY SCHOOL,Evangelical Lutheran Church in America,2720 32ND AVE S,FARGO,58103,7018933073.0,342,Pre-Kindergarten - 5th Grade
OH,JOHN F KEENEDY CATHOLIC SCHOOL,Roman Catholic,3000 REEVES RD NE,WARREN,44483,3303722375.0,253,Kindergarten - 5th Grade
OH,CALVERT CATHOLIC SCHOOLS,Roman Catholic,357 S WASHINGTON ST,TIFFIN,44883,4194475790.0,178,Pre-Kindergarten - 5th Grade
OH,CHARM VIEW,Amish,3218 COUNTY ROAD 600,MILLERSBURG,44654,,24,1st Grade - 8th Grade
OH,CHESTNUT RIDGE PAROCHIAL SCHOOL,Amish,9031 CEMENT BRIDGE RD NW,DUNDEE,44624,3306005597.0,35,1st Grade - 8th Grade
OH,CLARK VALLEY SCHOOL,Amish,6621 TR #59,MILLERSBURG,44654,,35,1st Grade - 8th Grade
OH,CORPUS CHRISTI ACADEMY,Roman Catholic,5655 MAYFIELD RD,LYNDHURST,44124,4404494244.0,148,Pre-Kindergarten - 8th Grade
OH,GATES HILL SCHOOL,Amish,4537 GATES E RD,MIDDLEFIELD,44062,,35,1st Grade - 8th Grade
